mouse_strain,C57BL
analysis_id,7nm56w61v4xe15o
mouse_life_stage,Early adult
pvalue,0.8544601
parameter_id,IMPC_CSD_033_001
parameter_name,Gait
gene_symbol,Zc2hc1a
gene_accession_id,MGI:1914556
