parameter_id,IMPC_HEM_019_001
mouse_strain,C57BL
parameter_name,Mean platelet volume
mouse_life_stage,Early adult
pvalue,0.9003199
gene_accession_id,MGI:891989
gene_symbol,Npbwr1
analysis_id,qf121yuwy38u920
