mouse_life_stage,Late adult
pvalue,0.4497827
parameter_id,IMPC_EYE_001_001
mouse_strain,C57BL
parameter_name,Eye
analysis_id,1316s4n1x064828
gene_symbol,Snap23
gene_accession_id,MGI:109356
