mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,IMPC_HWT_008_001
gene_symbol,Ift74
pvalue,0.3296245
gene_accession_id,MGI:1914944
analysis_id,003u9kw876k5t32
parameter_name,Heart weight
