mouse_life_stage,E18.5
gene_accession_id,MGI:1914309
parameter_id,MGP_MLN_032_001
mouse_strain,C57BL
pvalue,0.9859309
parameter_name,Effector NK cells - % of NK cells
gene_symbol,Ola1
analysis_id,4s5260m3po4rngj
