mouse_life_stage,Late adult
gene_symbol,Slc30a4
parameter_name,ST
pvalue,0.4048738
analysis_id,904se4r10dx4ctg
gene_accession_id,MGI:1345282
parameter_id,IMPC_ECG_008_001
mouse_strain,C57BL
