mouse_strain,C57BL
gene_symbol,Snap23
parameter_id,IMPC_IMM_046_001
analysis_id,d12t72i0uzv065l
mouse_life_stage,Late adult
gene_accession_id,MGI:109356
parameter_name,DN CD44+CD62L- NKT cells
pvalue,0.08837642
