parameter_id,IMPC_ECG_004_001
pvalue,0.4707392
gene_symbol,Jun
gene_accession_id,MGI:96646
parameter_name,RR
mouse_life_stage,E15.5
mouse_strain,C57BL
analysis_id,6ne78i7u3r8k7uy
