parameter_id,ESLIM_008_001_001
parameter_name,Body position
gene_symbol,Rab13
mouse_strain,C59BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1927232
pvalue,0.7564722
analysis_id,h1dyrijxm1ultc9
