mouse_life_stage,Late adult
parameter_id,ESLIM_007_001_015
analysis_id,xs1204485319mo6
gene_accession_id,MGI:1336200
gene_symbol,Hpca
parameter_name,Number of centre entries
mouse_strain,C57BL
pvalue,0.562888
