gene_symbol,Col6a3
mouse_life_stage,Early adult
parameter_id,MGP_CSD_064_001
pvalue,0.25896
analysis_id,9g61cui63959669
parameter_name,Head morphology
mouse_strain,C57BL
gene_accession_id,MGI:88461
