parameter_id,ESLIM_007_001_009
gene_symbol,Mms22l
parameter_name,Periphery average speed
pvalue,0.2781095
gene_accession_id,MGI:2684980
mouse_life_stage,Early adult
analysis_id,02kkk908ctl775n
mouse_strain,C57BL
