parameter_id,M-G-P_020_001_001
gene_accession_id,MGI:1914515
parameter_name,Body Weight
mouse_strain,C57BL
gene_symbol,Slc39a10
pvalue,1.28981
mouse_life_stage,E9.5
analysis_id,f9vd4n5ab0tvo91
