parameter_id,JAX_OFD_015_001
mouse_strain,C57BL
gene_accession_id,MGI:95835
analysis_id,f2p00k7bky184nm
parameter_name,Center resting time
gene_symbol,Hspa5
mouse_life_stage,E9.5
pvalue,0.7502031
