mouse_life_stage,Late adult
analysis_id,20323j215y0b51b
mouse_strain,C57BL
pvalue,0.9573157
parameter_id,MGP_IMM_071_001
gene_accession_id,MGI:2446274
parameter_name,Total CD4+ T cells - % of CD45+
gene_symbol,Frmpd1
