parameter_id,IMPC_IMM_046_001
gene_symbol,Ints7
mouse_life_stage,E9.5
gene_accession_id,MGI:1924315
analysis_id,9lk997a93739dcl
pvalue,0.5341656
mouse_strain,C57BL
parameter_name,DN CD44+CD62L- NKT cells
