parameter_id,IMPC_HEM_005_001
gene_accession_id,MGI:1915325
gene_symbol,Lurap1
analysis_id,2xf7af375f415l9
mouse_life_stage,Early adult
pvalue,0.3988375
mouse_strain,C57BL
parameter_name,Mean cell volume
