parameter_id,MGP_PBI_008_001
gene_accession_id,MGI:2444554
parameter_name,CD4+ CD25+ alpha beta regulatory T cell percentage
gene_symbol,Mapkap1
mouse_strain,C57BL
pvalue,0.7149344
mouse_life_stage,E12.5
analysis_id,61bz6ak03qv1v60
