parameter_id,IMPC_OFD_013_001
pvalue,0.6258203
parameter_name,Periphery average speed
mouse_life_stage,Early adult
gene_accession_id,MGI:96757
gene_symbol,Lcn2
analysis_id,htaon03crx99a03
mouse_strain,C57BL
