parameter_id,IMPC_CSD_078_001
gene_symbol,Clvs1
mouse_strain,C57BL
parameter_name,Vocalization
gene_accession_id,MGI:1921688
Mouse_life_stage,Early adult
analysis_id,ddz81g5gk02zj4d
Pvalue,0.9544119
