mouse_life_stage,E18.5
gene_accession_id,MGI:1914309
gene_symbol,Ola1
parameter_id,M-G-P_006_001_026
mouse_strain,C57BL
pvalue,0.9447827
analysis_id,m26c9tsv851yi08
parameter_name,Fusion of vertebrae
