parameter_id,MGP_MLN_071_001
gene_symbol,Secisbp2l
pvalue,0.1054055
parameter_name,Resting Treg cells - % of CD45+
gene_accession_id,MGI:1917604
mouse_life_stage,Late adult
analysis_id,0u886g6gx7d192z
mouse_strain,C57BL
