parameter_id,IMPC_CSD_007_001
parameter_name,Coat - color - abdomen
gene_accession_id,MGI:1927232
analysis_id,k23b90b56rogj9r
gene_symbol,Rab13
pvalue,0.2158967
mouse_life_stage,Early adult
mouse_strain,C57BL
