Mouse_life_stage,Late adult
Parameter_name,Delayed embryonic development
Parameter_id,IMPC_GEL_063_001
Analysis_id,9pv6c6z9geigr43
Gene_symbol,Secisbp2l
Mouse_strain,C57BL
Pvalue,0.9715458
Gene_accession_id,MGI:1917604
