parameter_id,MGP_IMM_089_001
mouse_life_stage,Early adult
gene_symbol,Mgst2
analysis_id,me1eut69q6g545j
pvalue,0.5975598
parameter_name,KLRG1+ gd T cells - % of CD45+
gene_accession_id,MGI:2448481
mouse_strain,C57BL
