parameter_id,MGP_PBI_031_001
pvalue,0.8553802
mouse_life_stage,Early adult
parameter_name,KLRG1+ mature NK cell number
analysis_id,zcbode1l4w1o763
gene_accession_id,MGI:107566
mouse_strain,C57BL
gene_symbol,Kifap3
