gene_symbol,Slc2a8
parameter_id,IMPC_ECG_004_001
mouse_life_stage,Early adult
pvalue,0.5566483
parameter_name,RR
analysis_id,60po08bi67m027e
mouse_strain,C57BL
gene_accession_id,MGI:1860103
