mouse_strain,C57BL
mouse_life_stage,Late adult
analysis_id,s336561144tpsof
gene_accession_id,MGI:2140475
parameter_id,IMPC_ECH_018_001
pvalue,0.785483
parameter_name,Respiration Rate
gene_symbol,AU040320
