parameter_id,ESLIM_011_001_010
gene_symbol,Atg4c
mouse_strain,C57BL
gene_accession_id,MGI:2651854
analysis_id,heh5wdkln35z76h
parameter_name,PP4 + pulse startle magnitude
mouse_life_stage,Early adult
pvalue,0.0922523
