gene_accession_id,MGI:88174
gene_symbol,Bmi1
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_IMM_052_001
pvalue,0.3257753
parameter_name,Eosinophils
analysis_id,w97816f2484tp8k
