parameter_id,IMPC_XRY_033_001
analysis_id,21p12wf8w463n5i
gene_accession_id,MGI:1328306
gene_symbol,Orc2
mouse_strain,C55BL
mouse_life_stage,Early adult
parameter_name,Tibia length
pvalue,0.865402
