parameter_id,M-G-P_014_001_010
pvalue,0.8301104
gene_accession_id,MGI:1914672
parameter_name,lens opacity
analysis_id,5nv5yj91pw75fkv
mouse_life_stage,Early adult
gene_symbol,Dhdds
mouse_strain,C57BL
