parameter_id,IMPC_IMM_004_001
mouse_life_stage,Middle aged adult
analysis_id,519rd0g781f6hz4
mouse_strain,C57BL
parameter_name,NKT cells (panel A)
gene_accession_id,MGI:2446274
pvalue,0.9385153
gene_symbol,Frmpd1
