mouse_strain,C57BL
parameter_name,Iron
gene_accession_id,MGI:1346088
pvalue,0.7435505
gene_symbol,Cd52
mouse_life_stage,Early adult
analysis_id,07x359kkdyt5599
parameter_id,IMPC_CBC_011_001
