pvalue,0.9005195
parameter_name,Body position
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,l560885l537hftx
gene_symbol,Mms22l
parameter_id,ESLIM_008_001_001
gene_accession_id,MGI:2684980
