gene_symbol,Lpgat1
mouse_strain,C57BL
parameter_id,CCP_LFO_001_001
mouse_life_stage,Late adult
analysis_id,415m7p3jy8469s8
gene_accession_id,MGI:2446186
parameter_name,Weight
pvalue,0.3931714
