mouse_strain,C55BL
analysis_id,1b5suea92eh13wt
mouse_life_stage,Late adult
pvalue,0.6597866
parameter_id,IMPC_GEP_076_001
gene_symbol,Galnt13
parameter_name,Cleft palate
gene_accession_id,MGI:2139447
