mouse_life_stage,Early adult
gene_symbol,Bpifa3
gene_accession_id,MGI:1920638
parameter_id,IMPC_EYE_024_001
analysis_id,ik5q462gn6e9yp1
pvalue,0.7057539
parameter_name,Retinal Blood Vessels
mouse_strain,129SV
