parameter_id,ESLIM_005_001_005
parameter_name,Bone Mineral Content
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1915087
analysis_id,496ospiz41jey04
pvalue,0.4624245
gene_symbol,Tiprl
