parameter_id,IMPC_CBC_001_001
pvalue,0.4404965
gene_accession_id,MGI:2684980
analysis_id,3c00q22mgnbx4gm
gene_symbol,Mms22l
parameter_name,Sodium
mouse_strain,C57BL
mouse_life_stage,Early adult
