parameter_id,IMPC_CSD_070_001
mouse_strain,C57BL
parameter_name,Lower teeth appearance
pvalue,0.836054
analysis_id,56949m25avwea5i
mouse_life_stage,Early adult
gene_accession_id,MGI:97838
gene_symbol,Eprs1
