parameter_id,IMPC_DXA_007_001
pvalue,0.6521005
mouse_strain,C57BL
parameter_name,BMC/Body weight
gene_symbol,Slc30a4
analysis_id,l8240kp4cdwa638
gene_accession_id,MGI:1345282
mouse_life_stage,Early adult
