parameter_id,M-G-P_016_001_005
mouse_strain,C57BL
analysis_id,zystx0k37709431
gene_accession_id,MGI:1888742
parameter_name,Mean-cell-volume
gene_symbol,Extl1
pvalue,0.8809468
mouse_life_stage,Early adult
