parameter_id,MGP_PBI_012_001
analysis_id,jtyi6k3h2b6fk1a
gene_accession_id,MGI:109356
pvalue,0.1960207
mouse_life_stage,Late adult
gene_symbol,Snap23
mouse_strain,C57BL
parameter_name,CD4+ KLRG1+ alpha beta T cell percentage
