mouse_strain,C57BL
parameter_name,Triglycerides
parameter_id,HMGULA_CBC_017_001
pvalue,0.8257191
gene_accession_id,MGI:1913405
mouse_life_stage,Early adult
gene_symbol,Ufc1
analysis_id,w667j766ron83g3
