mouse_strain,C57BL
parameter_name,Vocalization
gene_symbol,Sprr1b
analysis_id,8h8cged2i94620u
pvalue,0.7190481
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_078_001
gene_accession_id,MGI:106659
