pvalue,0.1824496
parameter_id,MGP_CSD_066_001
mouse_life_stage,Early adult
analysis_id,6iy9b8sl0zvzl6a
parameter_name,Snout morphology
gene_accession_id,MGI:88461
gene_symbol,Col6a3
mouse_strain,C57BL
