parameter_id,MGP_IMM_131_001
gene_accession_id,MGI:1309468
gene_symbol,Casq1
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,1b7nuvqx7m031e1
pvalue,0.809173
parameter_name,CD103+ CD11b-low cDC - % of CD45+
