gene_accession_id,MGI:2684980
gene_symbol,Mms22l
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,IMPC_ECH_001_001
pvalue,0.07717581
parameter_name,End-Systolic Diameter
analysis_id,24y0708x48iz28b
