mouse_strain,C57BL
pvalue,0.3932479
parameter_id,M-G-P_014_001_010
gene_accession_id,MGI:1927232
gene_symbol,Rab13
mouse_life_stage,Early adult
parameter_name,lens opacity
analysis_id,91ug4p23y16l1e9
