pvalue,0.8051796
mouse_life_stage,Late adult
gene_symbol,Frmpd1
analysis_id,dna97zh1jx9159j
gene_accession_id,MGI:2446274
parameter_id,IMPC_CSD_036_001
parameter_name,Startle response
mouse_strain,C57BL
