parameter_id,IMPC_OFD_017_001
analysis_id,76y5h4n54y19rlx
pvalue,0.1668278
parameter_name,Center average speed
gene_accession_id,MGI:88328
mouse_strain,C57BL
gene_symbol,Tnfsf8
mouse_life_stage,Early adult
