mouse_life_stage,Early adult
parameter_name,Radius
mouse_strain,C57BL
pvalue,0.4596147
parameter_id,IMPC_XRY_022_001
gene_symbol,Col6a3
gene_accession_id,MGI:88461
analysis_id,cd2g4het9fprsrq
