mouse_strain,C57BL
analysis_id,957w20206oyea4o
gene_accession_id,MGI:88461
parameter_name,Effector CD8+ T cells - % of CD45+
pvalue,0.5545934
parameter_id,MGP_MLN_074_001
mouse_life_stage,Early adult
gene_symbol,Col6a3
