parameter_id,IMPC_CBC_013_001
analysis_id,0tlq4f770d189r0
mouse_strain,C57BL
gene_symbol,Secisbp2l
mouse_life_stage,Middle aged adult
parameter_name,Alanine aminotransferase
pvalue,0.1453153
gene_accession_id,MGI:1917604
