parameter_id,IMPC_OFD_018_001
mouse_strain,C57BL
parameter_name,Latency to center entry
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1917604
pvalue,0.3436839
analysis_id,v2frpe5o6bf9569
gene_symbol,Secisbp2l
