parameter_id,IMPC_HEM_037_001
analysis_id,1641bi826x40o4u
gene_accession_id,MGI:1336200
mouse_strain,C57BL
parameter_name,Basophil cell count
gene_symbol,Hpca
pvalue,0.3095645
mouse_life_stage,Middle aged adult
