parameter_id,MGP_IMM_110_001
mouse_strain,C57BL
gene_accession_id,MGI:1914256
analysis_id,pm06r8qc65t9c97
gene_symbol,Cisd2
parameter_name,Transitional 1 B cells - % of CD45+
mouse_life_stage,Early adult
pvalue,0.5755655
