gene_symbol,SLC17A9
mouse_strain,C57BL
pvalue,0.3930351
mouse_life_stage,Early adult
analysis_id,75o3w07215g94hw
gene_accession_id,MGI:1919107
parameter_id,MGP_IMM_066_001
parameter_name,CD11b-high cDC - % of cDC
