parameter_id,IMPC_IMM_005_002
mouse_strain,C57BL
gene_symbol,Cmpk1
analysis_id,j01at5ifipc492g
mouse_life_stage,Early adult
parameter_name,NK cells (Panel A) - % of live leukocytes (Panel A)
pvalue,0.9201447
gene_accession_id,MGI:1913838
