mouse_life_stage,E18.5
analysis_id,1e3hjv83t343r5h
gene_accession_id,MGI:2685277
gene_symbol,Zyg11b
parameter_id,TCPLA_CSD_030_001
pvalue,0.2167649
mouse_strain,C57BL
parameter_name,Tremor
