mouse_life_stage,Early adult
gene_accession_id,MGI:1914309
gene_symbol,Ola1
mouse_strain,C57BL
analysis_id,475dqq64929msra
pvalue,0.6013854
parameter_name,Resting NK cells - % of CD45+
parameter_id,MGP_IMM_100_001
