pvalue,0.1746159
parameter_id,MGP_MLN_064_001
gene_symbol,Ahcy
analysis_id,h1ybq63o6320n1a
gene_accession_id,MGI:87968
parameter_name,Total CD4+ T cells - % of CD45+
mouse_life_stage,E12.5
mouse_strain,C57BL
