parameter_id,MGP_PBI_040_001
analysis_id,9e3we261wva7223
gene_symbol,AU040320
mouse_life_stage,Early adult
pvalue,0.4667537
mouse_strain,C57BL
parameter_name,Eosinophil number
gene_accession_id,MGI:2140475
